iter	Passed	Remaining
3223	197802	326152
3224	197861	326088
3225	197926	326033
3226	197991	325977
3227	198053	325916
3228	198111	325850
3229	198173	325789
3230	198231	325723
3231	198292	325661
3232	198358	325607
3233	198421	325548
3234	198484	325489
3235	198548	325432
3236	198614	325379
3237	198677	325321
3238	198739	325260
3239	198800	325198
3240	198861	325136
3241	198927	325083
3242	198986	325017
3243	198994	324868
3244	199056	324808
3245	199120	324750
3246	199184	324694
3247	199245	324632
3248	199301	324563
3249	199365	324505
3250	199424	324440
3251	199487	324381
3252	199546	324317
3253	199606	324253
3254	199664	324186
3255	199726	324125
3256	199789	324067
3257	199854	324012
3258	199917	323953
3259	199980	323895
3260	200045	323838
3261	200103	323773
3262	200112	323627
3263	200171	323560
3264	200236	323506
3265	200299	323447
3266	200372	323405
3267	200436	323347
3268	200496	323283
3269	200557	323222
3270	200625	323171
3271	200683	323105
3272	200753	323058
3273	200827	323016
3274	200890	322958
3275	200955	322902
3276	201017	322842
3277	201080	322783
3278	201144	322726
3279	201215	322681
3280	201277	322621
3281	201340	322561
3282	201438	322559
3283	201501	322500
3284	201562	322438
3285	201622	322375
3286	201687	322319
3287	201760	322276
3288	201822	322215
3289	201883	322154
3290	201948	322098
3291	202010	322038
3292	202076	321984
3293	202137	321922
3294	202212	321882
3295	202214	321726
3296	202277	321668
3297	202338	321607
3298	202403	321551
3299	202477	321509
3300	202540	321450
3301	202600	321387
3302	202662	321326
3303	202721	321262
3304	202723	321106
3305	202788	321051
3306	202855	320998
3307	202923	320947
3308	202983	320884
3309	203044	320822
3310	203115	320776
3311	203176	320713
3312	203237	320652
3313	203304	320599
3314	203362	320534
3315	203423	320471
3316	203482	320406
3317	203541	320342
3318	203546	320192
3319	203604	320124
3320	203670	320071
3321	203723	319996
3322	203783	319933
3323	203849	319879
3324	203914	319824
3325	203974	319760
3326	204035	319697
3327	204098	319640
3328	204157	319574
3329	204218	319512
3330	204283	319457
3331	204286	319304
3332	204343	319236
3333	204405	319177
3334	204464	319112
3335	204524	319048
3336	204583	318983
3337	204644	318921
3338	204698	318849
3339	204765	318796
3340	204847	318767
3341	204912	318712
3342	204973	318649
3343	205037	318593
3344	205097	318529
3345	205159	318469
3346	205215	318399
3347	205278	318340
3348	205341	318281
3349	205405	318224
3350	205465	318161
3351	205522	318094
3352	205586	318036
3353	205654	317985
3354	205722	317934
3355	205785	317876
3356	205853	317825
3357	205912	317760
3358	205976	317702
3359	206035	317637
3360	206098	317579
3361	206162	317521
3362	206226	317464
3363	206289	317406
3364	206349	317343
3365	206413	317286
3366	206475	317225
3367	206540	317168
3368	206600	317106
3369	206664	317048
3370	206729	316993
3371	206790	316931
3372	206863	316887
3373	206930	316835
3374	206991	316773
3375	207060	316723
3376	207114	316652
3377	207174	316588
3378	207233	316523
3379	207296	316464
3380	207360	316406
3381	207425	316351
3382	207482	316283
3383	207544	316223
3384	207612	316172
3385	207676	316114
3386	207741	316059
3387	207804	316000
3388	207871	315947
3389	207936	315892
3390	208000	315834
3391	208066	315779
3392	208126	315716
3393	208195	315666
3394	208260	315611
3395	208330	315562
3396	208391	315501
3397	208453	315440
3398	208512	315376
3399	208578	315321
3400	208662	315294
3401	208723	315232
3402	208791	315181
3403	208852	315119
3404	208911	315054
3405	208975	314997
3406	209036	314934
3407	209103	314881
3408	209169	314828
3409	209232	314768
3410	209291	314703
3411	209351	314640
3412	209410	314575
3413	209478	314524
3414	209547	314474
3415	209613	314419
3416	209675	314360
3417	209738	314300
3418	209798	314237
3419	209857	314171
3420	209926	314122
3421	209989	314063
3422	210055	314009
3423	210126	313962
3424	210194	313910
3425	210253	313846
3426	210310	313777
3427	210370	313714
3428	210432	313654
3429	210490	313587
3430	210552	313526
3431	210613	313465
3432	210673	313402
3433	210682	313262
3434	210745	313204
3435	210807	313144
3436	210876	313093
3437	210944	313041
3438	211007	312982
3439	211072	312927
3440	211137	312871
3441	211200	312812
3442	211272	312767
3443	211339	312713
3444	211399	312650
3445	211463	312592
3446	211521	312527
3447	211589	312475
3448	211650	312412
3449	211713	312353
3450	211777	312296
3451	211840	312237
3452	211902	312177
3453	211963	312114
3454	212026	312056
3455	212088	311996
3456	212157	311945
3457	212222	311890
3458	212288	311835
3459	212354	311780
3460	212417	311722
3461	212488	311674
3462	212551	311615
3463	212611	311552
3464	212679	311500
3465	212742	311441
3466	212807	311385
3467	212870	311326
3468	212939	311275
3469	213002	311217
3470	213066	311159
3471	213129	311099
3472	213190	311038
3473	213252	310977
3474	213320	310926
3475	213381	310864
3476	213444	310805
3477	213508	310748
3478	213575	310693
3479	213638	310635
3480	213704	310581
3481	213765	310518
3482	213829	310461
3483	213891	310400
3484	213962	310353
3485	214035	310307
3486	214097	310248
3487	214163	310193
3488	214225	310132
3489	214288	310073
3490	214354	310018
3491	214421	309965
3492	214481	309901
3493	214541	309838
3494	214607	309784
3495	214668	309722
3496	214669	309573
3497	214736	309520
3498	214802	309465
3499	214863	309403
3500	214927	309345
3501	214996	309295
3502	215057	309233
3503	215122	309177
3504	215189	309123
3505	215197	308985
3506	215263	308931
3507	215322	308866
3508	215396	308822
3509	215457	308761
3510	215527	308712
3511	215591	308654
3512	215651	308590
3513	215713	308530
3514	215773	308466
3515	215839	308412
3516	215907	308360
3517	215972	308303
3518	216039	308250
3519	216111	308203
3520	216174	308144
3521	216239	308089
3522	216300	308026
3523	216368	307974
3524	216440	307928
3525	216503	307869
3526	216568	307813
3527	216639	307765
3528	216699	307702
3529	216764	307645
3530	216827	307587
3531	216890	307527
3532	216952	307467
3533	217017	307410
3534	217078	307348
3535	217149	307301
3536	217213	307243
3537	217287	307199
3538	217346	307134
3539	217410	307076
3540	217474	307018
3541	217542	306966
3542	217608	306912
3543	217673	306855
3544	217735	306795
3545	217802	306741
3546	217864	306680
3547	217924	306617
3548	217990	306562
3549	218055	306506
3550	218057	306360
3551	218119	306300
3552	218190	306252
3553	218252	306192
3554	218317	306135
3555	218389	306088
3556	218454	306032
3557	218515	305970
3558	218581	305915
3559	218648	305861
3560	218710	305801
3561	218774	305743
3562	218845	305695
3563	218911	305641
3564	218973	305579
3565	219038	305524
3566	219102	305465
3567	219166	305407
3568	219254	305384
3569	219314	305320
3570	219382	305267
3571	219444	305207
3572	219504	305143
3573	219576	305097
3574	219640	305039
3575	219700	304975
3576	219761	304913
3577	219826	304857
3578	219891	304801
3579	219949	304735
3580	220009	304671
3581	220068	304606
3582	220131	304546
3583	220196	304490
3584	220259	304431
3585	220319	304368
3586	220389	304317
3587	220450	304255
3588	220516	304201
3589	220584	304148
3590	220645	304087
3591	220712	304033
3592	220776	303975
3593	220842	303919
3594	220901	303854
3595	220960	303790
3596	221019	303725
3597	221082	303666
3598	221143	303603
3599	221200	303535
3600	221259	303470
3601	221317	303405
3602	221384	303351
3603	221445	303289
3604	221505	303226
3605	221563	303160
3606	221622	303095
3607	221683	303032
3608	221748	302976
3609	221810	302915
3610	221871	302853
3611	221947	302811
3612	222009	302751
3613	222072	302692
3614	222139	302638
3615	222204	302581
3616	222263	302517
3617	222325	302455
3618	222389	302398
3619	222404	302273
3620	222465	302210
3621	222525	302147
3622	222581	302079
3623	222644	302019
3624	222708	301961
3625	222768	301899
3626	222829	301835
3627	222888	301771
3628	222959	301723
3629	223025	301668
3630	223096	301619
3631	223161	301562
3632	223224	301503
3633	223233	301370
3634	223296	301311
3635	223348	301238
3636	223409	301176
3637	223472	301116
3638	223527	301046
3639	223590	300986
3640	223652	300926
3641	223718	300871
3642	223779	300809
3643	223865	300781
3644	223927	300719
3645	223990	300660
3646	224057	300607
3647	224124	300553
3648	224186	300491
3649	224248	300432
3650	224308	300368
3651	224367	300303
3652	224430	300244
3653	224497	300189
3654	224563	300134
3655	224622	300070
3656	224688	300014
3657	224746	299949
3658	224814	299896
3659	224883	299844
3660	224943	299780
3661	225008	299724
3662	225069	299663
3663	225131	299602
3664	225197	299545
3665	225259	299485
3666	225332	299439
3667	225401	299387
3668	225463	299327
3669	225525	299266
3670	225586	299205
3671	225653	299150
3672	225711	299084
3673	225782	299035
3674	225844	298975
3675	225909	298918
3676	225975	298863
3677	226036	298800
3678	226099	298740
3679	226108	298610
3680	226165	298542
3681	226235	298492
3682	226300	298437
3683	226364	298378
3684	226427	298318
3685	226484	298251
3686	226545	298189
3687	226618	298142
3688	226679	298080
3689	226739	298017
3690	226801	297957
3691	226865	297899
3692	226969	297893
3693	227035	297837
3694	227105	297788
3695	227170	297731
3696	227238	297677
3697	227300	297617
3698	227374	297572
3699	227444	297522
3700	227511	297468
3701	227570	297402
3702	227625	297333
3703	227682	297266
3704	227751	297214
3705	227814	297154
3706	227884	297104
3707	227950	297048
3708	228010	296985
3709	228075	296927
3710	228140	296872
3711	228209	296819
3712	228268	296755
3713	228332	296697
3714	228398	296641
3715	228430	296542
3716	228490	296478
3717	228559	296426
3718	228624	296369
3719	228694	296319
3720	228751	296251
3721	228810	296186
3722	228876	296131
3723	228941	296074
3724	229007	296019
3725	229073	295962
3726	229137	295905
3727	229197	295842
3728	229257	295778
3729	229322	295721
3730	229386	295662
3731	229448	295602
3732	229510	295541
3733	229569	295476
3734	229630	295414
3735	229694	295356
3736	229753	295291
3737	229818	295235
3738	229880	295174
3739	229944	295116
3740	229977	295017
3741	230038	294956
3742	230105	294901
3743	230167	294840
3744	230231	294782
3745	230292	294720
3746	230358	294665
3747	230420	294603
3748	230482	294543
3749	230556	294496
3750	230621	294440
3751	230691	294389
3752	230757	294333
3753	230821	294275
3754	230884	294216
3755	230953	294164
3756	231017	294105
3757	231079	294044
3758	231141	293984
3759	231209	293931
3760	231272	293871
3761	231337	293815
3762	231400	293755
3763	231466	293698
3764	231526	293636
3765	231595	293584
3766	231658	293524
3767	231659	293386
3768	231719	293323
3769	231785	293267
3770	231848	293207
3771	231908	293144
3772	231977	293092
3773	232041	293034
3774	232073	292934
3775	232139	292879
3776	232202	292820
3777	232265	292759
3778	232332	292705
3779	232401	292653
3780	232461	292590
3781	232528	292535
3782	232593	292478
3783	232655	292417
3784	232716	292355
3785	232781	292298
3786	232849	292244
3787	232914	292189
3788	232978	292129
3789	233041	292069
3790	233109	292017
3791	233175	291960
3792	233240	291903
3793	233298	291838
3794	233364	291782
3795	233365	291645
3796	233433	291592
3797	233495	291530
3798	233559	291472
3799	233626	291417
3800	233689	291359
3801	233754	291301
3802	233817	291241
3803	233873	291173
3804	233936	291113
3805	234000	291056
3806	234064	290997
3807	234124	290934
3808	234188	290875
3809	234251	290816
3810	234311	290752
3811	234378	290697
3812	234444	290641
3813	234507	290583
3814	234569	290521
3815	234630	290460
3816	234696	290403
3817	234763	290348
3818	234830	290294
3819	234902	290245
3820	234967	290188
3821	235032	290132
3822	235092	290068
3823	235155	290009
3824	235216	289946
3825	235281	289889
3826	235339	289824
3827	235405	289767
3828	235471	289712
3829	235540	289660
3830	235603	289600
3831	235661	289533
3832	235722	289471
3833	235785	289411
3834	235844	289347
3835	235903	289283
3836	235970	289227
3837	236034	289170
3838	236100	289114
3839	236162	289053
3840	236227	288995
3841	236296	288943
3842	236358	288882
3843	236427	288830
3844	236493	288774
3845	236558	288717
3846	236614	288649
3847	236673	288584
3848	236737	288526
3849	236796	288461
3850	236864	288407
3851	236934	288356
3852	237001	288301
3853	237062	288239
3854	237124	288178
3855	237185	288116
3856	237254	288064
3857	237315	288001
3858	237380	287944
3859	237439	287879
3860	237498	287815
3861	237559	287753
3862	237622	287693
3863	237684	287632
3864	237749	287574
3865	237810	287513
3866	237873	287453
3867	237936	287393
3868	238003	287339
3869	238070	287283
3870	238143	287236
3871	238209	287180
3872	238272	287120
3873	238346	287074
3874	238411	287017
3875	238480	286964
3876	238540	286900
3877	238606	286844
3878	238676	286793
3879	238740	286735
3880	238804	286676
3881	238901	286657
3882	238965	286599
3883	239031	286542
3884	239096	286485
3885	239162	286428
3886	239167	286299
3887	239230	286239
3888	239296	286183
3889	239360	286124
3890	239426	286069
3891	239493	286013
3892	239560	285958
3893	239617	285892
3894	239677	285828
3895	239740	285768
3896	239799	285703
3897	239859	285640
3898	239916	285573
3899	239973	285506
3900	240037	285448
3901	240101	285389
3902	240163	285328
3903	240233	285277
3904	240302	285225
3905	240363	285161
3906	240427	285103
3907	240490	285044
3908	240551	284981
3909	240615	284923
3910	240685	284871
3911	240752	284816
3912	240818	284760
3913	240889	284710
3914	240952	284650
3915	241018	284593
3916	241086	284539
3917	241144	284474
3918	241204	284411
3919	241278	284364
3920	241341	284303
3921	241407	284247
3922	241471	284188
3923	241534	284128
3924	241600	284072
3925	241664	284013
3926	241737	283965
3927	241795	283900
3928	241859	283842
3929	241927	283787
3930	241987	283724
3931	242068	283685
3932	242184	283687
3933	242249	283630
3934	242308	283565
3935	242369	283503
3936	242436	283448
3937	242499	283388
3938	242563	283329
3939	242624	283267
3940	242687	283206
3941	242756	283154
3942	242815	283089
3943	242879	283030
3944	242948	282977
3945	243017	282924
3946	243076	282860
3947	243133	282793
3948	243191	282728
3949	243196	282600
3950	243256	282537
3951	243316	282473
3952	243376	282410
3953	243442	282353
3954	243511	282300
3955	243580	282247
3956	243644	282189
3957	243704	282125
3958	243766	282064
3959	243826	282001
3960	243883	281934
3961	243945	281873
3962	244006	281810
3963	244070	281752
3964	244136	281695
3965	244200	281636
3966	244264	281578
3967	244327	281518
3968	244388	281456
3969	244454	281399
3970	244516	281338
3971	244582	281282
3972	244642	281219
3973	244702	281155
3974	244765	281095
3975	244831	281039
3976	244894	280978
3977	244957	280919
3978	245025	280865
3979	245088	280804
3980	245149	280743
3981	245214	280685
3982	245276	280623
3983	245342	280566
3984	245405	280507
3985	245469	280448
3986	245533	280389
3987	245597	280331
3988	245662	280273
3989	245724	280212
3990	245791	280157
3991	245854	280096
3992	245913	280031
3993	245981	279978
3994	246047	279921
3995	246115	279867
3996	246183	279812
3997	246244	279750
3998	246309	279692
3999	246373	279633
4000	246436	279574
4001	246505	279520
4002	246574	279467
4003	246641	279411
4004	246703	279351
4005	246770	279294
4006	246830	279231
4007	246899	279179
4008	246958	279114
4009	247020	279052
4010	247082	278991
4011	247148	278934
4012	247212	278876
4013	247281	278822
4014	247344	278762
4015	247410	278705
4016	247469	278641
4017	247526	278574
4018	247588	278513
4019	247649	278451
4020	247665	278338
4021	247729	278279
4022	247792	278219
4023	247857	278162
4024	247922	278104
4025	247979	278038
4026	248040	277975
4027	248101	277912
4028	248163	277852
4029	248228	277793
4030	248289	277732
4031	248352	277672
4032	248415	277611
4033	248482	277555
4034	248545	277495
4035	248605	277432
4036	248669	277374
4037	248732	277313
4038	248790	277247
4039	248855	277190
4040	248920	277133
4041	248987	277076
4042	249053	277020
4043	249116	276960
4044	249179	276900
4045	249241	276839
4046	249302	276777
4047	249366	276717
4048	249429	276657
4049	249492	276597
4050	249560	276543
4051	249622	276482
4052	249686	276422
4053	249747	276361
4054	249809	276299
4055	249868	276235
4056	249935	276179
4057	249993	276114
4058	250057	276054
4059	250122	275996
4060	250188	275940
4061	250250	275879
4062	250311	275817
4063	250375	275757
4064	250442	275702
4065	250506	275643
4066	250568	275582
4067	250628	275518
4068	250691	275458
4069	250751	275395
4070	250814	275335
4071	250874	275271
4072	250945	275221
4073	251007	275159
4074	251070	275099
4075	251136	275042
4076	251197	274980
4077	251260	274920
4078	251322	274858
4079	251387	274801
4080	251449	274740
4081	251511	274678
4082	251572	274615
4083	251637	274558
4084	251696	274493
4085	251763	274437
4086	251827	274379
4087	251894	274323
4088	251958	274263
4089	252021	274204
4090	252091	274152
4091	252152	274089
4092	252215	274029
4093	252277	273968
4094	252345	273913
4095	252409	273854
4096	252464	273785
4097	252521	273719
4098	252578	273652
4099	252636	273586
4100	252692	273519
4101	252750	273453
4102	252809	273388
4103	252875	273332
4104	252934	273267
4105	252991	273201
4106	253061	273148
4107	253124	273088
4108	253185	273026
4109	253249	272966
4110	253310	272904
4111	253374	272846
4112	253437	272785
4113	253495	272719
4114	253555	272656
4115	253614	272592
4116	253676	272530
4117	253737	272468
4118	253798	272406
4119	253864	272349
4120	253928	272290
4121	253999	272238
4122	254062	272178
4123	254130	272124
4124	254189	272059
4125	254253	272000
4126	254315	271939
4127	254379	271880
4128	254448	271826
4129	254516	271771
4130	254578	271710
4131	254639	271648
4132	254701	271587
4133	254764	271526
4134	254820	271459
4135	254881	271397
4136	254940	271332
4137	254996	271264
4138	255059	271204
4139	255120	271142
4140	255184	271083
4141	255250	271026
4142	255316	270968
4143	255374	270904
4144	255435	270842
4145	255499	270782
4146	255556	270716
4147	255618	270654
4148	255683	270597
4149	255753	270543
4150	255818	270486
4151	255881	270425
4152	255944	270365
4153	256005	270303
4154	256069	270244
4155	256130	270181
4156	256192	270120
4157	256253	270058
4158	256312	269994
4159	256379	269938
4160	256439	269874
4161	256507	269819
4162	256567	269756
4163	256625	269691
4164	256687	269630
4165	256757	269577
4166	256828	269525
4167	256895	269468
4168	256963	269414
4169	257025	269353
4170	257089	269294
4171	257157	269238
4172	257225	269183
4173	257288	269123
4174	257354	269066
4175	257424	269013
4176	257493	268959
4177	257559	268902
4178	257624	268844
4179	257689	268785
4180	257750	268724
4181	257824	268674
4182	257894	268621
4183	257960	268564
4184	258021	268502
4185	258086	268444
4186	258153	268388
4187	258222	268334
4188	258286	268275
4189	258347	268213
4190	258414	268156
4191	258497	268117
4192	258556	268052
4193	258622	267995
4194	258683	267933
4195	258744	267870
4196	258809	267812
4197	258864	267743
4198	258925	267681
4199	258986	267619
4200	259047	267557
4201	259108	267494
4202	259170	267433
4203	259231	267371
4204	259296	267312
4205	259361	267254
4206	259419	267189
4207	259484	267130
4208	259544	267067
4209	259611	267011
4210	259674	266951
4211	259745	266898
4212	259811	266842
4213	259878	266785
4214	259941	266725
4215	260006	266667
4216	260072	266610
4217	260134	266548
4218	260194	266485
4219	260257	266424
4220	260314	266358
4221	260378	266299
4222	260444	266241
4223	260513	266187
4224	260572	266123
4225	260637	266064
4226	260704	266009
4227	260768	265949
4228	260831	265888
4229	260893	265827
4230	260956	265767
4231	261025	265713
4232	261088	265652
4233	261152	265593
4234	261218	265536
4235	261277	265471
4236	261342	265413
4237	261416	265364
4238	261482	265306
4239	261549	265250
4240	261613	265191
4241	261672	265126
4242	261730	265061
4243	261792	264999
4244	261857	264942
4245	261927	264888
4246	261994	264832
4247	262059	264774
4248	262122	264713
4249	262190	264658
4250	262208	264552
4251	262279	264499
4252	262342	264439
4253	262408	264382
4254	262470	264321
4255	262534	264261
4256	262606	264210
4257	262609	264089
4258	262642	263999
4259	262703	263936
4260	262767	263877
4261	262833	263820
4262	262896	263760
4263	262961	263701
4264	263024	263641
4265	263108	263601
4266	263171	263541
4267	263226	263473
4268	263286	263410
4269	263342	263342
4270	263409	263285
4271	263472	263225
4272	263547	263177
4273	263615	263121
4274	263679	263062
4275	263688	262948
4276	263753	262890
4277	263813	262827
4278	263878	262768
4279	263942	262709
4280	264006	262649
4281	264066	262586
4282	264132	262528
4283	264196	262469
4284	264253	262403
4285	264316	262343
4286	264383	262286
4287	264442	262222
4288	264505	262162
4289	264573	262106
4290	264637	262047
4291	264704	261990
4292	264770	261932
4293	264828	261868
4294	264899	261815
4295	264900	261694
4296	264960	261630
4297	265023	261570
4298	265092	261515
4299	265161	261461
4300	265222	261399
4301	265290	261344
4302	265353	261283
4303	265417	261224
4304	265480	261164
4305	265545	261105
4306	265609	261045
4307	265672	260985
4308	265738	260927
4309	265796	260863
4310	265860	260803
4311	265924	260744
4312	265993	260689
4313	266060	260633
4314	266123	260572
4315	266186	260511
4316	266251	260453
4317	266316	260395
4318	266377	260332
4319	266441	260273
4320	266501	260210
4321	266563	260148
4322	266624	260086
4323	266684	260023
4324	266743	259959
4325	266802	259894
4326	266859	259828
4327	266925	259771
4328	266986	259709
4329	267043	259643
4330	267100	259576
4331	267165	259518
4332	267229	259458
4333	267232	259339
4334	267299	259283
4335	267358	259219
4336	267421	259159
4337	267491	259105
4338	267552	259043
4339	267624	258991
4340	267689	258933
4341	267753	258874
4342	267823	258819
4343	267890	258763
4344	267951	258701
4345	268013	258639
4346	268072	258575
4347	268133	258513
4348	268206	258462
4349	268272	258404
4350	268331	258340
4351	268392	258278
4352	268454	258217
4353	268529	258168
4354	268598	258113
4355	268661	258053
4356	268723	257991
4357	268784	257929
4358	268853	257874
4359	268930	257827
4360	268997	257771
4361	269060	257710
4362	269121	257648
4363	269186	257590
4364	269250	257530
4365	269314	257471
4366	269378	257411
4367	269448	257358
4368	269510	257296
4369	269573	257235
4370	269636	257175
4371	269702	257118
4372	269769	257061
4373	269832	257000
4374	269893	256938
4375	269953	256875
4376	270016	256814
4377	270072	256747
4378	270103	256656
4379	270166	256596
4380	270232	256538
4381	270298	256480
4382	270360	256419
4383	270425	256361
4384	270488	256301
4385	270554	256242
4386	270617	256182
4387	270683	256125
4388	270748	256067
4389	270807	256002
4390	270862	255934
4391	270920	255869
4392	270985	255810
4393	271042	255744
4394	271105	255684
4395	271164	255620
4396	271225	255557
4397	271288	255497
4398	271350	255435
4399	271417	255378
4400	271478	255316
4401	271541	255256
4402	271544	255139
4403	271603	255075
4404	271662	255011
4405	271723	254949
4406	271791	254892
4407	271856	254834
4408	271921	254776
4409	271985	254716
4410	272047	254655
4411	272114	254598
4412	272182	254542
4413	272241	254478
4414	272296	254410
4415	272353	254344
4416	272415	254283
4417	272479	254224
4418	272549	254169
4419	272612	254108
4420	272677	254051
4421	272751	254000
4422	272822	253947
4423	272891	253893
4424	272956	253834
4425	273022	253776
4426	273094	253724
4427	273166	253671
4428	273234	253616
4429	273300	253558
4430	273367	253501
4431	273430	253441
4432	273496	253384
4433	273564	253327
4434	273626	253266
4435	273687	253203
4436	273756	253149
4437	273825	253094
4438	273886	253031
4439	273947	252969
4440	274016	252914
4441	274083	252858
4442	274154	252804
4443	274218	252744
4444	274284	252686
4445	274343	252622
4446	274408	252564
4447	274474	252506
4448	274534	252443
4449	274625	252408
4450	274702	252361
4451	274769	252304
4452	274834	252245
4453	274913	252199
4454	274977	252140
4455	275048	252086
4456	275108	252023
4457	275173	251964
4458	275232	251900
4459	275295	251839
4460	275362	251782
4461	275428	251725
4462	275491	251664
4463	275552	251602
4464	275616	251542
4465	275678	251481
4466	275743	251422
4467	275807	251362
4468	275870	251301
4469	275934	251242
4470	275994	251179
4471	276059	251119
4472	276121	251058
4473	276187	251000
4474	276258	250947
4475	276290	250858
4476	276346	250792
4477	276408	250730
4478	276477	250675
4479	276548	250622
4480	276611	250561
4481	276675	250501
4482	276737	250440
4483	276800	250379
4484	276861	250316
4485	276926	250258
4486	276994	250202
4487	277060	250144
4488	277129	250089
4489	277195	250031
4490	277251	249964
4491	277320	249909
4492	277382	249848
4493	277445	249787
4494	277509	249727
4495	277579	249673
4496	277635	249606
4497	277695	249543
4498	277751	249476
4499	277810	249411
4500	277881	249358
4501	277942	249296
4502	278003	249234
4503	278063	249170
4504	278130	249113
4505	278198	249057
4506	278261	248996
4507	278320	248932
4508	278380	248869
4509	278447	248812
4510	278506	248748
4511	278576	248693
4512	278650	248643
4513	278724	248592
4514	278784	248528
4515	278846	248466
4516	278909	248406
4517	278972	248346
4518	279038	248288
4519	279097	248223
4520	279156	248160
4521	279224	248103
4522	279286	248041
4523	279353	247985
4524	279414	247922
4525	279475	247860
4526	279530	247792
4527	279593	247731
4528	279653	247668
4529	279727	247617
4530	279787	247553
4531	279848	247491
4532	279906	247427
4533	279971	247368
4534	280034	247307
4535	280100	247248
4536	280159	247185
4537	280231	247132
4538	280297	247074
4539	280364	247017
4540	280425	246954
4541	280482	246889
4542	280539	246822
4543	280600	246760
4544	280662	246698
4545	280723	246636
4546	280784	246574
4547	280849	246514
4548	280914	246456
4549	280980	246397
4550	281045	246339
4551	281102	246273
4552	281158	246206
4553	281225	246149
4554	281290	246090
4555	281359	246034
4556	281427	245978
4557	281493	245921
4558	281558	245861
4559	281626	245805
4560	281696	245751
4561	281754	245686
4562	281814	245622
4563	281879	245563
4564	281941	245502
4565	282004	245441
4566	282076	245389
4567	282138	245327
4568	282201	245266
4569	282259	245201
4570	282321	245140
4571	282382	245077
4572	282448	245019
4573	282512	244959
4574	282571	244895
4575	282637	244837
4576	282691	244769
4577	282752	244706
4578	282816	244646
4579	282879	244585
4580	282946	244528
4581	283016	244473
4582	283084	244417
4583	283147	244357
4584	283221	244305
4585	283284	244244
4586	283345	244182
4587	283407	244120
4588	283470	244060
4589	283531	243997
4590	283599	243941
4591	283664	243882
4592	283731	243825
4593	283789	243759
4594	283852	243698
4595	283914	243637
4596	283989	243587
4597	284052	243526
4598	284115	243465
4599	284178	243405
4600	284239	243342
4601	284298	243278
4602	284359	243215
4603	284424	243156
4604	284489	243097
4605	284492	242985
4606	284555	242925
4607	284620	242865
4608	284683	242805
4609	284746	242744
4610	284810	242685
4611	284873	242624
4612	284940	242566
4613	284999	242503
4614	285062	242442
4615	285121	242378
4616	285183	242316
4617	285244	242253
4618	285310	242195
4619	285370	242132
4620	285434	242072
4621	285498	242012
4622	285565	241955
4623	285632	241898
4624	285696	241837
4625	285765	241782
4626	285824	241718
4627	285891	241660
4628	285953	241599
4629	286010	241533
4630	286072	241472
4631	286131	241408
4632	286194	241347
4633	286254	241283
4634	286319	241225
4635	286381	241163
4636	286450	241107
4637	286517	241049
4638	286576	240986
4639	286641	240927
4640	286715	240875
4641	286779	240816
4642	286843	240755
4643	286906	240694
4644	286909	240583
4645	286976	240526
4646	287039	240465
4647	287103	240405
4648	287164	240343
4649	287226	240281
4650	287228	240170
4651	287286	240105
4652	287356	240050
4653	287424	239993
4654	287490	239935
4655	287551	239873
4656	287611	239810
4657	287681	239755
4658	287744	239694
4659	287804	239631
4660	287869	239572
4661	287936	239514
4662	288002	239456
4663	288064	239394
4664	288125	239332
4665	288194	239276
4666	288257	239215
4667	288316	239152
4668	288380	239091
4669	288449	239036
4670	288511	238975
4671	288572	238912
4672	288632	238849
4673	288695	238788
4674	288759	238728
4675	288825	238669
4676	288887	238608
4677	288948	238546
4678	289014	238487
4679	289080	238429
4680	289140	238366
4681	289213	238314
4682	289275	238252
4683	289340	238193
4684	289402	238131
4685	289463	238069
4686	289533	238014
4687	289593	237950
4688	289655	237889
4689	289720	237830
4690	289782	237768
4691	289845	237707
4692	289901	237641
4693	289964	237581
4694	290025	237517
4695	290087	237456
4696	290147	237393
4697	290206	237329
4698	290270	237269
4699	290334	237209
4700	290397	237149
4701	290456	237085
4702	290518	237022
4703	290579	236960
4704	290645	236902
4705	290647	236792
4706	290709	236729
4707	290782	236677
4708	290848	236619
4709	290913	236560
4710	290976	236499
4711	291040	236439
4712	291099	236375
4713	291166	236317
4714	291227	236255
4715	291293	236196
4716	291353	236134
4717	291413	236071
4718	291473	236007
4719	291541	235950
4720	291599	235886
4721	291663	235825
4722	291723	235763
4723	291724	235652
4724	291786	235590
4725	291848	235529
4726	291911	235467
4727	291976	235408
4728	292046	235353
4729	292109	235293
4730	292173	235233
4731	292239	235175
4732	292299	235111
4733	292360	235049
4734	292418	234984
4735	292488	234929
4736	292556	234873
4737	292624	234815
4738	292696	234762
4739	292757	234699
4740	292821	234639
4741	292883	234578
4742	292948	234519
4743	293017	234463
4744	293084	234405
4745	293164	234358
4746	293230	234300
4747	293288	234235
4748	293357	234179
4749	293423	234121
4750	293485	234059
4751	293544	233995
4752	293610	233936
4753	293669	233873
4754	293739	233817
4755	293798	233754
4756	293803	233646
4757	293874	233592
4758	293934	233529
4759	293998	233469
4760	294064	233410
4761	294129	233351
4762	294197	233294
4763	294260	233234
4764	294323	233173
4765	294382	233109
4766	294444	233048
4767	294508	232987
4768	294576	232931
4769	294640	232871
4770	294709	232814
4771	294770	232752
4772	294832	232690
4773	294902	232635
4774	294973	232580
4775	295032	232516
4776	295091	232453
